Library Element,AIE_VARIANT,UUT_KERNEL,TT_DATA,TT_TWIDDLE,TP_POINT_SIZE,TP_CASC_LEN,TP_NUM_FRAMES,TP_FFT_NIFFT,TP_SHIFT,TP_API,TP_RND,TP_SAT,TP_SSR,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,DATA_MEMORY,PROGRAM_MEMORY
dft,AIE,dft,cfloat,cfloat,128,4,4,0,0,0,0,0,1,1,1,1,22234,70,9108,70,29,4,153273,1760 1768 1768 1864
dft,AIE,dft,cfloat,cfloat,128,2,4,0,0,0,0,0,2,1,1,1,20907,73,8683,73,30,4,161466,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,128,4,4,0,0,0,0,0,2,1,1,1,11395,138,4596,139,43,8,167282,1760 1768 1768 1880 1760 1768 1768 1880
dft,AIE,dft,cfloat,cfloat,128,1,4,0,0,0,0,0,4,1,1,1,19259,76,8304,77,30,4,177852,2988 2988 2988 2988
dft,AIE,dft,cfloat,cfloat,128,2,4,0,0,0,0,0,4,1,1,1,10587,145,4378,146,46,8,183668,1760 1880 1880 1760 1760 1880 1880 1760
dft,AIE,dft,cfloat,cfloat,128,4,4,0,0,0,0,0,4,1,1,1,5979,272,2340,273,67,16,195300,1760 1768 1880 1768 1768 1880 1768 1760 1880 1760 1768 1768 1768 1768 1760 1880
dft,AIE,dft,cfloat,cfloat,128,1,4,0,0,0,0,0,8,1,1,1,9392,151,4188,152,43,8,216440,2220 2220 2220 2220 2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,128,2,4,0,0,0,0,0,8,1,1,1,5235,294,2153,297,79,16,228072,2124 2212 2212 2124 2124 2212 2212 2124 2124 2212 2212 2124 2124 2212 2212 2124
dft,AIE,dft,cfloat,cfloat,128,4,4,0,0,0,0,0,8,1,1,1,3105,558,1138,562,135,32,251336,2124 2116 2212 2116 2116 2212 2116 2124 2124 2212 2116 2116 2116 2116 2212 2124 2212 2124 2116 2116 2116 2116 2124 2212 2124 2212 2116 2116 2116 2116 2212 2124
dft,AIE,dft,cfloat,cfloat,128,4,8,0,0,0,0,0,1,1,1,1,43760,70,18164,70,29,4,169657,1760 1768 1768 1880
dft,AIE,dft,cfloat,cfloat,128,2,8,0,0,0,0,0,2,1,1,1,41232,73,17323,73,29,4,186042,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,128,4,8,0,0,0,0,0,2,1,1,1,22856,139,9315,137,43,8,191858,1760 1768 1768 1880 1760 1768 1768 1880
dft,AIE,dft,cfloat,cfloat,128,1,8,0,0,0,0,0,4,1,1,1,38278,77,16568,77,32,4,218812,2988 2988 2988 2988
dft,AIE,dft,cfloat,cfloat,128,2,8,0,0,0,0,0,4,1,1,1,20578,146,8733,146,44,8,224628,1760 1880 1880 1760 1760 1880 1880 1760
dft,AIE,dft,cfloat,cfloat,128,4,8,0,0,0,0,0,4,1,1,1,11273,276,4628,276,71,16,236260,1864 1760 1768 1768 1768 1768 1760 1864 1760 1768 1864 1768 1768 1864 1768 1760
dft,AIE,dft,cfloat,cfloat,128,1,8,0,0,0,0,0,8,1,1,1,18547,152,8344,153,51,8,290168,2220 2220 2220 2220 2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,128,2,8,0,0,0,0,0,8,1,1,1,9875,298,4262,300,75,16,301800,2124 2196 2196 2124 2124 2196 2196 2124 2124 2196 2196 2124 2124 2196 2196 2124
dft,AIE,dft,cfloat,cfloat,128,4,8,0,0,0,0,0,8,1,1,1,5505,573,2238,576,131,32,325064,2124 2212 2116 2116 2116 2116 2212 2124 2124 2212 2116 2116 2116 2116 2212 2124 2124 2212 2116 2116 2116 2116 2212 2124 2124 2212 2116 2116 2116 2116 2212 2124
dft,AIE,dft,cfloat,cfloat,64,1,1,0,0,0,0,0,4,1,1,1,1355,137,542,147,24,4,43708,2202 2202 2202 2202
dft,AIE,dft,cfloat,cfloat,64,2,1,0,0,0,0,0,4,1,1,1,1232,241,293,273,38,8,49524,2100 2194 2194 2100 2100 2194 2194 2100
dft,AIE,dft,cfloat,cfloat,64,4,1,0,0,0,0,0,4,1,1,1,890,367,194,412,68,16,61156,2822 2830 2842 2830 2830 2842 2830 2822 2822 2830 2842 2830 2830 2842 2830 2822
dft,AIE,dft,cfloat,cfloat,64,1,16,0,0,0,0,0,4,1,1,1,18832,150,8464,151,22,4,120508,2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,64,2,16,0,0,0,0,0,4,1,1,1,10041,290,4373,292,38,8,126324,2124 2212 2212 2124 2212 2124 2124 2212
dft,AIE,dft,cfloat,cfloat,64,4,16,0,0,0,0,0,4,1,1,1,6768,442,2866,446,69,16,137956,2850 2892 2870 2870 2870 2870 2892 2850 2850 2892 2870 2870 2870 2870 2892 2850
dft,AIE,dft,cfloat,cfloat,64,1,16,0,0,0,0,0,8,1,1,1,8928,292,4336,295,46,8,191864,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,64,2,16,0,0,0,0,0,8,1,1,1,5059,549,2291,558,77,16,203496,1724 1828 1828 1724 1724 1828 1828 1724 1828 1724 1724 1828 1724 1828 1828 1724
dft,AIE,dft,cfloat,cfloat,64,4,16,0,0,0,0,0,8,1,1,1,3800,779,1641,791,141,32,226760,3114 2946 3056 3056 3056 3056 2946 3114 3114 2946 3056 3056 3056 3056 2946 3114 3114 2946 3056 3056 3056 3056 2946 3114 3114 2946 3056 3056 3056 3056 2946 3114
dft,AIE,dft,cfloat,cfloat,64,1,1,0,0,0,0,0,8,1,1,1,735,247,283,282,46,8,53624,1778 1778 1778 1778 1778 1778 1778 1778
dft,AIE,dft,cfloat,cfloat,64,2,1,0,0,0,0,0,8,1,1,1,834,429,161,500,78,16,65256,1686 1810 1810 1686 1686 1810 1810 1686 1686 1810 1810 1686 1686 1810 1810 1686
dft,AIE,dft,cfloat,cfloat,64,4,1,0,0,0,0,0,8,1,1,1,671,551,121,661,141,32,88520,2142 2138 2046 2046 2046 2046 2138 2142 2138 2142 2046 2046 2046 2046 2142 2138 2138 2142 2046 2046 2046 2046 2142 2138 2138 2142 2046 2046 2046 2046 2142 2138
dft,AIE,dft,cfloat,cfloat,64,1,2,0,0,0,0,0,4,1,1,1,2562,141,1086,147,23,4,48828,2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,64,2,2,0,0,0,0,0,4,1,1,1,1653,258,579,276,40,8,54644,2124 2212 2212 2124 2124 2212 2212 2124
dft,AIE,dft,cfloat,cfloat,64,4,2,0,0,0,0,0,4,1,1,1,1469,386,389,412,70,16,66276,2908 2850 2870 2870 2870 2870 2850 2908 2850 2870 2908 2870 2870 2908 2870 2850
dft,AIE,dft,cfloat,cfloat,64,1,2,0,0,0,0,0,8,1,1,1,1320,261,570,280,46,8,62840,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,64,2,2,0,0,0,0,0,8,1,1,1,1029,449,316,506,75,16,74472,1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724
dft,AIE,dft,cfloat,cfloat,64,4,2,0,0,0,0,0,8,1,1,1,836,624,236,707,141,32,97736,3114 2946 3056 3056 3056 3056 2946 3114 3114 2946 3056 3056 3056 3056 2946 3114 2946 3114 3056 3056 3056 3056 3114 2946 3114 2946 3056 3056 3056 3056 2946 3114
dft,AIE,dft,cfloat,cfloat,64,4,32,0,0,0,0,0,2,1,1,1,25451,236,10820,236,36,8,142706,2906 2886 2886 2908 2906 2886 2886 2908
dft,AIE,dft,cfloat,cfloat,64,1,32,0,0,0,0,0,4,1,1,1,37430,151,16896,151,30,4,202428,2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,64,2,32,0,0,0,0,0,4,1,1,1,19636,292,8709,293,39,8,208244,2124 2212 2212 2124 2124 2212 2212 2124
dft,AIE,dft,cfloat,cfloat,64,4,32,0,0,0,0,0,4,1,1,1,13160,447,5699,449,69,16,219876,2850 2892 2870 2870 2870 2870 2892 2850 2850 2870 2892 2870 2870 2892 2870 2850
dft,AIE,dft,cfloat,cfloat,64,1,32,0,0,0,0,0,8,1,1,1,17616,294,8700,296,60,8,339320,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,64,2,32,0,0,0,0,0,8,1,1,1,9829,545,4604,563,74,16,350952,1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724
dft,AIE,dft,cfloat,cfloat,64,1,4,0,0,0,0,0,4,1,1,1,4883,146,2140,149,23,4,59068,2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,64,2,4,0,0,0,0,0,4,1,1,1,2855,275,1121,285,39,8,64884,2124 2212 2212 2124 2124 2212 2212 2124
dft,AIE,dft,cfloat,cfloat,64,4,4,0,0,0,0,0,4,1,1,1,1987,416,744,430,70,16,76516,2850 2908 2870 2870 2870 2870 2908 2850 2850 2908 2870 2870 2870 2870 2908 2850
dft,AIE,dft,cfloat,cfloat,64,1,4,0,0,0,0,0,8,1,1,1,2414,277,1109,288,42,8,81272,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,64,2,4,0,0,0,0,0,8,1,1,1,1608,500,600,535,77,16,92904,1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724
dft,AIE,dft,cfloat,cfloat,64,4,4,0,0,0,0,0,8,1,1,1,1266,705,430,754,139,32,116168,3114 2946 3056 3056 3056 3056 2946 3114 3114 2946 3056 3056 3056 3056 2946 3114 3114 3056 2946 3056 3056 2946 3056 3114 3114 2946 3056 3056 3056 3056 2946 3114
dft,AIE,dft,cfloat,cfloat,64,1,8,0,0,0,0,0,4,1,1,1,9532,149,4248,150,23,4,79548,2220 2220 2220 2220
dft,AIE,dft,cfloat,cfloat,64,2,8,0,0,0,0,0,4,1,1,1,5254,285,2205,290,40,8,85364,2212 2124 2124 2212 2124 2212 2212 2124
dft,AIE,dft,cfloat,cfloat,64,4,8,0,0,0,0,0,4,1,1,1,3574,433,1462,441,67,16,96996,2850 2908 2870 2870 2870 2870 2908 2850 2850 2908 2870 2870 2870 2870 2908 2850
dft,AIE,dft,cfloat,cfloat,64,1,8,0,0,0,0,0,8,1,1,1,4616,285,2199,293,45,8,118136,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,64,2,8,0,0,0,0,0,8,1,1,1,2761,532,1163,550,77,16,129768,1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724 1724 1844 1844 1724
dft,AIE,dft,cfloat,cfloat,64,4,8,0,0,0,0,0,8,1,1,1,2113,752,834,767,138,32,153032,2946 3114 3056 3056 3056 3056 3114 2946 3114 2946 3056 3056 3056 3056 2946 3114 3114 3056 2946 3056 3056 2946 3056 3114 3114 2946 3056 3056 3056 3056 2946 3114
dft,AIE,dft,cfloat,cfloat,80,2,1,0,0,0,0,0,1,1,1,1,4595,55,1766,56,15,2,56669,1724 1844
dft,AIE,dft,cfloat,cfloat,80,4,1,0,0,0,0,0,1,1,1,1,4461,81,1190,84,22,4,59577,2334 3182 3182 2446
dft,AIE,dft,cfloat,cfloat,80,1,1,0,0,0,0,0,2,1,1,1,4101,57,1695,58,16,2,57950,1820 1820
dft,AIE,dft,cfloat,cfloat,80,2,1,0,0,0,0,0,2,1,1,1,2515,107,902,110,23,4,60858,1724 1844 1724 1844
dft,AIE,dft,cfloat,cfloat,80,4,1,0,0,0,0,0,2,1,1,1,2427,161,608,164,36,8,66674,2334 3182 3182 2446 2334 3182 3182 2446
dft,AIE,dft,cfloat,cfloat,80,1,1,0,0,0,0,0,4,1,1,1,2408,96,992,100,27,4,63420,2448 2448 2448 2448
dft,AIE,dft,cfloat,cfloat,80,2,1,0,0,0,0,0,4,1,1,1,1653,174,542,184,38,8,69236,3208 3300 3300 3208 3208 3300 3300 3208
dft,AIE,dft,cfloat,cfloat,80,4,1,0,0,0,0,0,4,1,1,1,1706,268,380,273,68,16,80868,2884 3718 2996 3718 3718 2996 3718 2884 2996 2884 3718 3718 3718 3718 2884 2996
dft,AIE,dft,cfloat,cfloat,80,2,16,0,0,0,0,0,1,1,1,1,66216,57,27844,57,16,2,95069,1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,16,0,0,0,0,0,1,1,1,1,43834,87,18256,87,23,4,97977,2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,16,0,0,0,0,0,2,1,1,1,62433,59,26799,59,21,2,115550,1856 1856
dft,AIE,dft,cfloat,cfloat,80,2,16,0,0,0,0,0,2,1,1,1,33003,114,14005,114,24,4,118458,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,80,4,16,0,0,0,0,0,2,1,1,1,22333,171,9296,172,36,8,124274,2434 3238 3238 2530 2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,16,0,0,0,0,0,4,1,1,1,35664,101,15648,102,33,4,159420,2466 2466 2466 2466
dft,AIE,dft,cfloat,cfloat,80,2,16,0,0,0,0,0,4,1,1,1,19374,191,8328,192,39,8,165236,3224 3314 3314 3224 3224 3314 3314 3224
dft,AIE,dft,cfloat,cfloat,80,4,16,0,0,0,0,0,4,1,1,1,12837,301,5304,301,70,16,176868,2976 3042 3774 3774 3774 3774 3042 2976 3042 2976 3774 3774 3774 3774 2976 3042
dft,AIE,dft,cfloat,cfloat,80,1,16,0,0,0,0,0,8,1,1,1,23299,151,10496,152,61,8,261496,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,80,2,16,0,0,0,0,0,8,1,1,1,13176,277,5736,278,75,16,273128,2840 2930 2930 2840 2840 2930 2930 2840 2840 2930 2930 2840 2840 2930 2930 2840
dft,AIE,dft,cfloat,cfloat,80,1,1,0,0,0,0,0,8,1,1,1,1635,140,669,149,45,8,84856,2064 2064 2064 2064 2064 2064 2064 2064
dft,AIE,dft,cfloat,cfloat,80,2,1,0,0,0,0,0,8,1,1,1,1210,258,359,279,75,16,96488,2760 2868 2868 2760 2760 2868 2868 2760 2760 2868 2868 2760 2760 2868 2868 2760
dft,AIE,dft,cfloat,cfloat,80,2,2,0,0,0,0,0,1,1,1,1,8715,56,3512,56,15,2,59229,1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,2,0,0,0,0,0,1,1,1,1,6045,85,2324,86,22,4,62137,2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,2,0,0,0,0,0,2,1,1,1,8000,58,3376,59,15,2,61790,1856 1856
dft,AIE,dft,cfloat,cfloat,80,2,2,0,0,0,0,0,2,1,1,1,4530,110,1783,112,23,4,64698,1760 1880 1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,2,0,0,0,0,0,2,1,1,1,3371,164,1205,165,35,8,70514,2434 3238 3238 2530 2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,2,0,0,0,0,0,4,1,1,1,4663,98,1984,100,28,4,69820,2466 2466 2466 2466
dft,AIE,dft,cfloat,cfloat,80,2,2,0,0,0,0,0,4,1,1,1,2869,179,1076,186,40,8,75636,3224 3314 3314 3224 3224 3314 3314 3224
dft,AIE,dft,cfloat,cfloat,80,4,2,0,0,0,0,0,4,1,1,1,2262,275,713,280,68,16,87268,2976 3058 3774 3774 3774 3774 3058 2976 2976 3058 3774 3774 3774 3774 3058 2976
dft,AIE,dft,cfloat,cfloat,80,1,2,0,0,0,0,0,8,1,1,1,3117,144,1340,149,46,8,96632,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,80,2,2,0,0,0,0,0,8,1,1,1,2101,253,752,266,77,16,108264,2840 2946 2946 2840 2840 2946 2946 2840 2840 2946 2946 2840 2840 2946 2946 2840
dft,AIE,dft,cfloat,cfloat,80,2,4,0,0,0,0,0,1,1,1,1,16936,57,6988,57,15,2,64349,1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,4,0,0,0,0,0,1,1,1,1,11592,84,4723,84,21,4,67257,2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,4,0,0,0,0,0,2,1,1,1,15781,59,6722,59,15,2,69470,1856 1856
dft,AIE,dft,cfloat,cfloat,80,2,4,0,0,0,0,0,2,1,1,1,8629,112,3528,113,24,4,72378,1760 1880 1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,4,0,0,0,0,0,2,1,1,1,6070,168,2360,169,36,8,78194,2434 3238 3238 2530 2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,4,0,0,0,0,0,4,1,1,1,9094,100,3936,101,26,4,82620,2466 2466 2466 2466
dft,AIE,dft,cfloat,cfloat,80,2,4,0,0,0,0,0,4,1,1,1,5256,186,2118,189,35,8,88436,3224 3314 3314 3224 3224 3314 3314 3224
dft,AIE,dft,cfloat,cfloat,80,4,4,0,0,0,0,0,4,1,1,1,3768,291,1368,292,71,16,100068,2976 3058 3774 3774 3774 3774 3058 2976 2976 3058 3774 3774 3774 3774 3058 2976
dft,AIE,dft,cfloat,cfloat,80,1,4,0,0,0,0,0,8,1,1,1,6000,148,2648,151,46,8,120184,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,80,2,4,0,0,0,0,0,8,1,1,1,3691,266,1464,273,77,16,131816,2840 2946 2946 2840 2840 2946 2946 2840 2840 2946 2946 2840 2840 2946 2946 2840
dft,AIE,dft,cfloat,cfloat,80,2,8,0,0,0,0,0,1,1,1,1,33364,57,13940,57,15,2,74589,1760 1880
dft,AIE,dft,cfloat,cfloat,80,4,8,0,0,0,0,0,1,1,1,1,22228,87,9153,87,20,4,77497,2434 3238 3238 2514
dft,AIE,dft,cfloat,cfloat,80,1,8,0,0,0,0,0,2,1,1,1,31323,59,13414,59,16,2,84830,1856 1856
dft,AIE,dft,cfloat,cfloat,80,2,8,0,0,0,0,0,2,1,1,1,16999,109,7154,111,22,4,87738,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,80,4,8,0,0,0,0,0,2,1,1,1,11488,170,4672,171,35,8,93554,2434 3238 3238 2530 2434 3238 3238 2530
dft,AIE,dft,cfloat,cfloat,80,1,8,0,0,0,0,0,4,1,1,1,17952,101,7840,102,25,4,108220,2466 2466 2466 2466
dft,AIE,dft,cfloat,cfloat,80,2,8,0,0,0,0,0,4,1,1,1,9941,189,4184,191,39,8,114036,3224 3314 3314 3224 3224 3314 3314 3224
dft,AIE,dft,cfloat,cfloat,80,4,8,0,0,0,0,0,4,1,1,1,6786,297,2680,298,70,16,125668,2976 3058 3774 3774 3774 3774 3058 2976 2976 3774 3058 3774 3774 3058 3774 2976
dft,AIE,dft,cfloat,cfloat,80,1,8,0,0,0,0,0,8,1,1,1,11770,150,5264,151,47,8,167288,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,80,2,8,0,0,0,0,0,8,1,1,1,6843,273,2888,277,75,16,178920,2946 2840 2840 2946 2840 2946 2946 2840 2840 2946 2946 2840 2840 2946 2946 2840
dft,AIE,dft,cfloat,cfloat,96,4,1,0,0,0,0,0,1,1,1,1,5442,75,1567,76,24,4,82617,1724 2510 2510 2606
dft,AIE,dft,cfloat,cfloat,96,2,1,0,0,0,0,0,2,1,1,1,3402,93,1268,94,25,4,84154,1724 1844 1724 1844
dft,AIE,dft,cfloat,cfloat,96,4,1,0,0,0,0,0,2,1,1,1,3009,145,813,148,44,8,89970,1724 2510 2510 2606 1724 2510 2510 2606
dft,AIE,dft,cfloat,cfloat,96,1,1,0,0,0,0,0,4,1,1,1,2841,97,1184,101,28,4,87228,2586 2586 2586 2586
dft,AIE,dft,cfloat,cfloat,96,2,1,0,0,0,0,0,4,1,1,1,1839,187,618,194,47,8,93044,2562 2484 2484 2562 2484 2562 2562 2484
dft,AIE,dft,cfloat,cfloat,96,4,1,0,0,0,0,0,4,1,1,1,2384,234,502,239,69,16,104676,2484 4944 4764 4764 4764 4764 4944 2484 2484 4944 4764 4764 4764 4764 4944 2484
dft,AIE,dft,cfloat,cfloat,96,4,16,0,0,0,0,0,1,1,1,1,59224,77,24729,77,27,4,128697,1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,2,16,0,0,0,0,0,2,1,1,1,46840,96,19846,96,28,4,153274,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,96,4,16,0,0,0,0,0,2,1,1,1,29969,152,12537,153,44,8,159090,1760 2594 2594 2690 1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,1,16,0,0,0,0,0,4,1,1,1,42665,102,18736,102,36,4,202428,2604 2604 2604 2604
dft,AIE,dft,cfloat,cfloat,96,2,16,0,0,0,0,0,4,1,1,1,22086,201,9529,201,46,8,208244,2508 2580 2580 2508 2508 2580 2580 2508
dft,AIE,dft,cfloat,cfloat,96,4,16,0,0,0,0,0,4,1,1,1,14180,325,5893,325,69,16,219876,4686 2508 4702 4702 4702 4702 2508 4686 2508 4686 4702 4702 4702 4702 4686 2508
dft,AIE,dft,cfloat,cfloat,96,1,16,0,0,0,0,0,8,1,1,1,27804,152,12544,153,67,8,306552,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,96,2,16,0,0,0,0,0,8,1,1,1,14621,297,6425,299,78,16,318184,1986 2074 2074 1986 1986 2074 2074 1986 2074 1986 1986 2074 1986 2074 2074 1986
dft,AIE,dft,cfloat,cfloat,96,4,16,0,0,0,0,0,8,1,1,1,8670,528,3626,529,139,32,341448,2398 3182 3230 3182 3182 3230 3182 2398 2398 3230 3182 3182 3182 3182 3230 2398 2398 3182 3230 3182 3182 3230 3182 2398 2398 3230 3182 3182 3182 3182 3230 2398
dft,AIE,dft,cfloat,cfloat,96,1,1,0,0,0,0,0,8,1,1,1,1920,143,797,150,48,8,99192,2064 2064 2064 2064 2064 2064 2064 2064
dft,AIE,dft,cfloat,cfloat,96,2,1,0,0,0,0,0,8,1,1,1,1366,268,423,283,79,16,110824,1954 2056 2056 1954 1954 2056 2056 1954 1954 2056 2056 1954 1954 2056 2056 1954
dft,AIE,dft,cfloat,cfloat,96,4,1,0,0,0,0,0,8,1,1,1,1565,390,300,401,140,32,134088,2342 3388 3214 3214 3214 3214 3388 2342 2342 3388 3214 3214 3214 3214 3388 2342 2342 3388 3214 3214 3214 3214 3388 2342 2342 3388 3214 3214 3214 3214 3388 2342
dft,AIE,dft,cfloat,cfloat,96,4,2,0,0,0,0,0,1,1,1,1,7920,76,3127,76,25,4,85689,1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,2,2,0,0,0,0,0,2,1,1,1,6318,94,2514,95,27,4,88762,1760 1880 1760 1880
dft,AIE,dft,cfloat,cfloat,96,4,2,0,0,0,0,0,2,1,1,1,4275,147,1606,149,43,8,94578,1760 2594 2594 2690 1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,1,2,0,0,0,0,0,4,1,1,1,5537,99,2370,101,26,4,94908,2604 2604 2604 2604
dft,AIE,dft,cfloat,cfloat,96,2,2,0,0,0,0,0,4,1,1,1,3224,192,1228,196,46,8,100724,2508 2580 2580 2508 2508 2580 2580 2508
dft,AIE,dft,cfloat,cfloat,96,4,2,0,0,0,0,0,4,1,1,1,2448,302,783,306,70,16,112356,2508 4702 4702 4702 4702 4702 4702 2508 4702 2508 4702 4702 4702 4702 2508 4702
dft,AIE,dft,cfloat,cfloat,96,1,2,0,0,0,0,0,8,1,1,1,3685,146,1596,150,41,8,113016,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,96,2,2,0,0,0,0,0,8,1,1,1,2301,279,837,286,77,16,124648,1986 2090 2090 1986 1986 2090 2090 1986 1986 2090 2090 1986 1986 2090 2090 1986
dft,AIE,dft,cfloat,cfloat,96,4,2,0,0,0,0,0,8,1,1,1,1726,468,500,480,140,32,147912,3230 2398 3182 3182 3182 3182 2398 3230 2398 3230 3182 3182 3182 3182 3230 2398 3230 2398 3182 3182 3182 3182 2398 3230 2398 3230 3182 3182 3182 3182 3230 2398
dft,AIE,dft,cfloat,cfloat,96,4,4,0,0,0,0,0,1,1,1,1,15307,76,6218,77,24,4,91833,1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,2,4,0,0,0,0,0,2,1,1,1,12108,95,4991,96,25,4,97978,1760 1880 1760 1880
dft,AIE,dft,cfloat,cfloat,96,4,4,0,0,0,0,0,2,1,1,1,7936,150,3166,151,39,8,103794,1760 2594 2594 2690 1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,1,4,0,0,0,0,0,4,1,1,1,10845,101,4708,101,28,4,110268,2604 2604 2604 2604
dft,AIE,dft,cfloat,cfloat,96,2,4,0,0,0,0,0,4,1,1,1,5930,197,2414,199,45,8,116084,2508 2580 2580 2508 2580 2508 2508 2580
dft,AIE,dft,cfloat,cfloat,96,4,4,0,0,0,0,0,4,1,1,1,4124,315,1513,317,68,16,127716,2508 4702 4702 4702 4702 4702 4702 2508 4702 2508 4702 4702 4702 4702 2508 4702
dft,AIE,dft,cfloat,cfloat,96,1,4,0,0,0,0,0,8,1,1,1,7127,149,3161,151,54,8,140664,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,96,2,4,0,0,0,0,0,8,1,1,1,4061,290,1641,292,76,16,152296,1986 2090 2090 1986 1986 2090 2090 1986 1986 2090 2090 1986 1986 2090 2090 1986
dft,AIE,dft,cfloat,cfloat,96,4,4,0,0,0,0,0,8,1,1,1,2771,489,967,507,138,32,175560,3230 2398 3182 3182 3182 3182 2398 3230 2398 3230 3182 3182 3182 3182 3230 2398 2398 3182 3230 3182 3182 3230 3182 2398 2398 3230 3182 3182 3182 3182 3230 2398
dft,AIE,dft,cfloat,cfloat,96,4,8,0,0,0,0,0,1,1,1,1,29912,77,12385,77,25,4,104121,1760 2594 2594 2674
dft,AIE,dft,cfloat,cfloat,96,2,8,0,0,0,0,0,2,1,1,1,23685,96,9943,96,26,4,116410,1760 1864 1760 1864
dft,AIE,dft,cfloat,cfloat,96,4,8,0,0,0,0,0,2,1,1,1,15286,151,6292,152,41,8,122226,1760 2594 2594 2690 1760 2594 2594 2690
dft,AIE,dft,cfloat,cfloat,96,1,8,0,0,0,0,0,4,1,1,1,21448,101,9389,102,26,4,140988,2604 2604 2604 2604
dft,AIE,dft,cfloat,cfloat,96,2,8,0,0,0,0,0,4,1,1,1,11315,199,4786,200,45,8,146804,2580 2508 2508 2580 2508 2580 2580 2508
dft,AIE,dft,cfloat,cfloat,96,4,8,0,0,0,0,0,4,1,1,1,7473,322,2973,323,69,16,158436,2508 4702 4702 4702 4702 4702 4702 2508 2508 4702 4702 4702 4702 4702 4702 2508
dft,AIE,dft,cfloat,cfloat,96,1,8,0,0,0,0,0,8,1,1,1,14019,151,6288,152,50,8,195960,2082 2082 2082 2082 2082 2082 2082 2082
dft,AIE,dft,cfloat,cfloat,96,2,8,0,0,0,0,0,8,1,1,1,7565,295,3226,297,77,16,207592,1986 2090 2090 1986 1986 2090 2090 1986 2090 1986 1986 2090 1986 2090 2090 1986
dft,AIE,dft,cfloat,cfloat,96,4,8,0,0,0,0,0,8,1,1,1,4696,518,1837,522,140,32,230856,2398 3230 3182 3182 3182 3182 3230 2398 2398 3230 3182 3182 3182 3182 3230 2398 2398 3182 3230 3182 3182 3230 3182 2398 2398 3230 3182 3182 3182 3182 3230 2398
dft,AIE-ML,dft,cint16,cint16,112,1,1,0,0,0,0,0,1,1,1,1,4122,81,1697,82,11,1,53145,1632
