Test Name,UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,NUM_FRAMES,GRID_DIM,CASC_LEN,DIAG_INV,NITER,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
test_476_aie2_hw_qor,cholesky,2,float,40,36,5,1,0,16,1,1,1,1898937,54,792895,54,156,15,15,27,621441,2032 2816 2816 2816 2032 8512 2816 8672 2816 2032 7792 8672 2032 2816 8672
test_477_aie2_hw_qor,cholesky,2,float,72,8,3,10,1,16,default,default,default,,,,,,,,,,
test_478_aie2_hw_qor,cholesky,2,cfloat,16,235,4,1,0,16,default,default,default,,,,,,,,,,
test_479_aie2_hw_qor,cholesky,2,float,512,1,4,2,0,16,default,default,default,,,,,,,,,,
test_480_aie2_hw_qor,cholesky,2,float,24,6,3,2,1,16,1,1,1,249989,43,66405,65,55,12,12,16,110130,7968 7920 1952 2144 8656 1840 1952 2144 2800 1856 8528 1760
test_481_aie22_hw_qor,cholesky,22,float,80,12,5,8,0,16,default,default,default,,,,,,,,,,
test_482_aie2_hw_qor,cholesky,2,cfloat,16,24,2,2,0,16,1,1,1,1135068,18,304379,18,49,6,6,9,248992,8496 8560 2832 2832 9744 2320
test_483_aie1_hw_qor,cholesky,1,float,80,1,1,1,1,16,1,1,1,171467,72,103907,76,11,1,1,3,56337,2642
test_484_aie22_hw_qor,cholesky,22,cfloat,160,4,4,4,0,16,default,default,default,,,,,,,,,,
test_485_aie22_hw_qor,cholesky,22,cfloat,16,80,2,2,1,16,default,default,default,,,,,,,,,,
test_486_aie1_hw_qor,cholesky,1,float,24,53,3,3,1,16,1,1,1,220064,586,43361,586,134,18,18,36,733718,2172 2014 2014 2276 2142 2158 1998 2060 2030 1930 2136 1970 1922 1930 2120 1920 2010 1986
test_487_aie2_hw_qor,cholesky,2,float,80,44,5,10,0,16,default,default,default,,,,,,,,,,
test_488_aie1_hw_qor,cholesky,1,cfloat,8,250,2,1,0,16,1,1,1,115391,197,68061,220,31,3,3,8,205761,2012 1774 1692
test_489_aie2_hw_qor,cholesky,2,float,32,3,1,5,0,16,1,1,1,607837,49,77725,49,39,5,5,11,171251,9200 9408 8656 8656 8512
test_490_aie2_hw_qor,cholesky,2,float,128,3,2,2,0,16,default,default,default,,,,,,,,,,
test_491_aie2_hw_qor,cholesky,2,float,720,1,6,6,0,16,default,default,default,,,,,,,,,,
test_492_aie1_hw_qor,cholesky,1,float,24,20,3,8,0,16,1,1,1,110003,3544,9413,6169,216,42,42,90,684238,1874 1886 1868 2220 1872 2298 1930 2026 2138 1858 1884 1876 1930 2026 2138 1858 1884 1876 1870 1822 1822 2146 2030 2046 1952 1968 1934 2162 1902 2126 1902 2126 1996 2148 1822 1998 1822 1982 1790 1982 2156 1998
test_493_aie2_hw_qor,cholesky,2,float,32,70,4,7,0,16,default,default,default,,,,,,,,,,
test_494_aie22_hw_qor,cholesky,22,cfloat,80,3,2,3,0,16,1,1,1,4567017,10,978953,23,86,9,9,18,507417,5424 5456 5624 8620 5458 5408 4616 5630 4616
test_495_aie1_hw_qor,cholesky,1,float,32,93,4,4,1,16,1,1,1,409207,622,84943,4753,231,36,36,70,1260340,1826 1760 1826 1992 1850 1802 1826 1802 1992 1802 1826 1992 1902 1902 2082 1836 2014 2014 2296 2014 2014 2296 2004 2004 1902 1902 1902 2124 2324 2014 2014 2014 2012 1854 1854 1854
test_496_aie1_hw_qor,cholesky,1,float,64,16,4,6,1,16,1,1,1,639392,700,73083,2358,366,52,52,114,2272828,2922 2186 2186 2138 2138 2186 2660 2628 2628 3378 2644 2644 2186 2138 2138 2958 2170 2186 2478 2512 2660 2628 2660 3988 2478 2512 2660 2628 2628 3988 2496 2116 2426 2448 2496 2426 2448 2164 2474 2522 2186 3402 2138 2138 2148 2528 2496 2410 2832 2880 2474 1994
test_497_aie1_hw_qor,cholesky,1,float,56,1,1,2,1,16,1,1,1,83708,154,25354,154,17,2,2,5,85154,3008 3024
test_498_aie2_hw_qor,cholesky,2,cfloat,156,3,3,9,0,16,default,default,default,,,,,,,,,,
test_499_aie2_hw_qor,cholesky,2,float,104,1,1,1,0,16,1,1,1,1020240,21,632176,21,15,1,1,3,91863,8736
test_500_aie1_hw_qor,cholesky,1,float,80,1,5,5,1,16,1,1,1,65133,574,8355,583,296,61,61,116,439631,2124 2814 2124 2108 2092 2582 3340 2582 2566 2550 2140 2868 2140 2124 2092 2582 2348 2582 3766 2550 2582 2364 2550 3766 2550 2140 2372 2140 2700 2092 2582 2412 2550 3382 2582 2412 2582 3366 2102 2380 2582 2476 2396 2380 2582 2428 3366 2054 2140 2372 2140 3324 2380 2428 2086 2748 2380 2464 2476 2102 1902
test_501_aie22_hw_qor,cholesky,22,float,32,7,2,1,0,16,1,1,1,356152,45,125284,45,21,3,3,7,99994,3420 3542 5484
test_502_aie2_hw_qor,cholesky,2,cfloat,384,2,6,4,0,16,default,default,default,,,,,,,,,,
test_503_aie22_hw_qor,cholesky,22,float,96,1,6,7,0,16,default,default,default,,,,,,,,,,
test_504_aie2_hw_qor,cholesky,2,cfloat,4,106,1,2,1,16,1,1,1,1081288,7,290539,7,18,2,2,4,90544,7872 7840
test_505_aie1_hw_qor,cholesky,1,float,16,23,2,7,0,16,1,1,1,91973,725,8572,643,93,19,19,33,346199,1632 1982 1822 1998 1790 1806 1790 2024 2064 2012 1858 1884 1876 1874 2260 1900 1996 1872 2214
test_506_aie1_hw_qor,cholesky,1,float,72,4,3,4,0,16,1,1,1,365219,310,55669,1122,148,21,21,43,595863,2176 3276 3086 2908 3180 3050 2908 3180 3002 2192 2192 2698 3090 2590 2590 3310 3050 2160 3442 2208 2160
test_507_aie22_hw_qor,cholesky,22,cfloat,120,2,3,2,0,16,default,default,default,,,,,,,,,,
test_508_aie1_hw_qor,cholesky,1,float,56,2,1,4,1,16,1,1,1,178227,139,33534,233,28,4,4,7,144996,2960 1942 3138 3170
test_509_aie1_hw_qor,cholesky,1,float,24,29,3,4,1,16,1,1,1,113467,800,17373,882,107,21,21,34,497207,2002 1964 1980 2146 1988 2002 2002 1954 1996 1852 2046 2306 2046 2010 2110 2338 2110 2156 1966 1982 1966
test_510_aie2_hw_qor,cholesky,2,cfloat,300,2,5,6,1,16,default,default,default,,,,,,,,,,
test_511_aie22_hw_qor,cholesky,22,float,144,1,3,3,0,16,1,1,1,1746847,49,291368,165,139,18,18,38,530655,5154 3640 5314 4898 4318 5090 3880 7840 3880 4898 4318 5090 3992 7706 3992 3770 7646 3770
test_512_aie1_hw_qor,cholesky,1,float,216,1,3,1,0,16,1,1,1,671823,92,417231,96,50,6,6,12,279154,3192 3412 2638 3192 2700 2638
test_513_aie22_hw_qor,cholesky,22,cfloat,16,41,2,2,1,16,1,1,1,1889395,19,419591,19,70,6,6,16,405862,4580 4598 4584 4660 4116 7402
test_514_aie1_hw_qor,cholesky,1,cfloat,16,2,2,2,0,16,1,1,1,8923,197,2394,200,28,6,6,9,46338,2138 2870 2474 2660 2202 2378
test_515_aie1_hw_qor,cholesky,1,float,336,1,6,8,1,16,default,default,default,,,,,,,,,,
test_516_aie2_hw_qor,cholesky,2,cfloat,16,16,4,3,1,16,1,1,1,390613,41,76988,132,120,26,26,36,266242,2032 2064 2048 2976 2048 2016 2048 1920 3056 1920 8000 8848 8016 2032 2032 2064 2064 2048 1984 2976 8848 1984 2016 1984 7984 8960
test_517_aie2_hw_qor,cholesky,2,cfloat,32,23,2,4,1,16,default,default,default,,,,,,,,,,
test_518_aie2_hw_qor,cholesky,2,cfloat,4,90,1,2,1,16,1,1,1,918356,7,246709,7,18,2,2,4,78256,7872 7840
test_519_aie1_hw_qor,cholesky,1,cfloat,20,4,1,7,0,16,1,1,1,71452,397,7620,693,51,7,7,15,238519,2160 2208 2032 2886 2976 2352 2798
test_520_aie22_hw_qor,cholesky,22,float,64,1,2,5,1,16,1,1,1,-1,-1,47257,167,73,15,15,21,219010,4434 4548 4594 4612 4658 4448 3992 4548 3992 3992 4484 4332 3992 4420 7442
test_521_aie1_hw_qor,cholesky,1,cfloat,28,1,1,4,1,16,1,1,1,26086,204,4761,205,21,4,4,9,82500,2772 2984 2960 2022
test_522_aie22_hw_qor,cholesky,22,cfloat,88,1,1,3,0,16,default,default,default,,,,,,,,,,
test_523_aie22_hw_qor,cholesky,22,float,32,13,1,7,0,16,1,1,1,1642221,53,167647,83,77,7,7,15,459493,4364 4396 4330 4298 4202 4266 4282
test_524_aie1_hw_qor,cholesky,1,cfloat,32,11,2,8,0,16,1,1,1,355910,179,44072,655,132,22,22,45,668056,2456 2058 2026 2058 2058 2058 2058 2058 3244 3484 3022 3484 2538 3484 3038 1994 2076 2396 2388 2842 2826 2764
test_525_aie2_hw_qor,cholesky,2,cfloat,36,17,3,7,0,16,1,1,1,4871336,41,440584,270,344,36,36,69,1970122,8672 8144 8880 9392 8800 2512 2800 2512 3024 3056 3376 2512 2608 2512 9216 9232 2512 3200 2608 3376 3056 10208 3200 2496 2496 2496 2448 2448 2448 2448 2800 3024 2496 2496 2448 2448
test_526_aie2_hw_qor,cholesky,2,cfloat,68,1,1,5,0,16,1,1,1,1122242,17,186489,30,45,5,5,10,249912,8848 8864 9104 9104 9104
test_527_aie1_hw_qor,cholesky,1,float,16,2,2,9,0,16,1,1,1,8090,1837,678,2448,119,25,25,47,143321,1874 1886 1900 1888 1872 1936 1980 1978 1930 1916 1966 2010 1858 1884 1876 1980 1822 2050 1790 1806 1790 1806 1790 1790 1666
test_528_aie22_hw_qor,cholesky,22,float,448,1,4,4,0,16,default,default,default,,,,,,,,,,
test_529_aie1_hw_qor,cholesky,1,cfloat,72,21,6,5,1,16,1,1,1,1174589,285,220188,2556,550,88,88,208,3051624,2040 3052 2040 2408 2408 3528 2408 2408 2090 2090 2090 2090 3036 2408 2408 3528 2408 2408 2408 2408 2408 2408 3528 2408 3722 2946 2408 2408 2946 2408 3722 2408 2408 2090 2090 3036 2090 2090 2946 2408 2408 2408 3722 2090 2090 2090 3226 2732 2408 2408 3658 2946 2946 2408 2408 3658 2408 2408 3658 2946 2160 3036 2920 3036 2920 2160 2920 3036 2160 2920 3036 2408 2408 2160 3658 2946 2160 2746 3162 2840 2090 1842 2920 3036 2732 2090 2040 2040
test_530_aie22_hw_qor,cholesky,22,cfloat,24,7,1,1,0,16,1,1,1,1102665,10,388280,10,19,1,1,3,133946,5100
test_531_aie22_hw_qor,cholesky,22,float,128,1,2,5,1,16,1,1,1,-1,-1,251956,140,106,15,15,21,664450,5160 3720 5364 5364 5364 4318 5076 7670 5076 3772 5076 4788 3772 3772 3772
test_532_aie1_hw_qor,cholesky,1,float,40,15,5,1,0,16,1,1,1,64088,667,27018,666,94,15,15,29,299277,2156 2452 2236 2452 2452 1966 2452 2452 1966 2236 2452 1966 1788 2236 1966
test_533_aie22_hw_qor,cholesky,22,cfloat,144,3,3,9,1,16,default,default,default,,,,,,,,,,
test_534_aie1_hw_qor,cholesky,1,cfloat,88,1,2,2,0,16,1,1,1,281288,94,77151,94,48,6,6,13,310146,3050 2126 2814 2838 2842 2766
test_535_aie22_hw_qor,cholesky,22,float,144,3,3,8,1,16,default,default,default,,,,,,,,,,
test_536_aie2_hw_qor,cholesky,2,cfloat,32,18,2,1,0,16,1,1,1,1830947,15,1139837,15,39,3,3,7,235472,8992 2944 10224
test_537_aie2_hw_qor,cholesky,2,float,16,2,1,7,1,16,1,1,1,175579,39,16235,39,31,7,7,8,64993,8416 8624 8640 8544 8544 8528 8464
test_538_aie2_hw_qor,cholesky,2,float,48,37,3,2,1,16,default,default,default,,,,,,,,,,
test_539_aie22_hw_qor,cholesky,22,float,16,8,1,4,1,16,1,1,1,366054,46,46143,424,22,4,4,8,100556,3324 3464 3506 3216
test_540_aie1_hw_qor,cholesky,1,float,16,1,1,4,0,16,1,1,1,4912,398,764,1045,21,4,4,7,28740,2194 2080 2576 1920
test_541_aie2_hw_qor,cholesky,2,float,40,9,5,1,0,16,1,1,1,478536,54,200449,54,89,15,15,25,206785,2016 2800 2016 2800 2800 2800 2800 8512 8656 2016 7792 8656 2800 2016 8656
test_542_aie2_hw_qor,cholesky,2,float,8,84,1,1,0,16,1,1,1,1420587,11,593588,11,15,1,1,3,90583,7664
test_543_aie2_hw_qor,cholesky,2,float,96,47,6,6,1,16,default,default,default,,,,,,,,,,
test_544_aie1_hw_qor,cholesky,1,cfloat,104,1,2,2,1,16,1,1,1,363614,59,121334,211,42,6,6,11,226818,2942 1998 2746 2738 2622 2670
test_545_aie22_hw_qor,cholesky,22,float,144,2,3,5,1,16,1,1,1,4119044,65,441848,164,264,27,27,77,1457902,4844 4380 5148 5148 3936 8110 3936 3936 5252 5148 4844 5148 4048 4048 4048 3842 3842 3842 4982 4380 7754 7772 3842 5250 3770 5438 5438
test_546_aie2_hw_qor,cholesky,2,float,72,5,3,7,1,16,1,1,1,2713546,88,245443,600,259,36,36,60,1136693,9136 9328 8112 9616 9616 3104 3296 2448 2448 3552 2816 2448 3552 9888 2448 9424 9600 3104 3296 3552 3552 2464 2464 2464 2464 2816 2368 2368 2368 2368 3984 10400 3344 2368 3488 2368
test_547_aie1_hw_qor,cholesky,1,cfloat,28,1,1,7,1,16,1,1,1,31353,298,3467,450,37,7,7,13,134967,2772 2968 2984 2310 2864 2198 1974
test_548_aie22_hw_qor,cholesky,22,float,448,1,4,5,1,16,default,default,default,,,,,,,,,,
test_549_aie1_hw_qor,cholesky,1,float,40,7,5,2,0,16,1,1,1,40367,782,10812,776,130,25,25,41,258147,2156 2452 1982 2236 2030 2110 2452 2110 1966 2142 1918 2452 2142 1966 2142 1966 2236 1998 1966 1966 2142 1788 1788 1966 2046
test_550_aie1_hw_qor,cholesky,1,float,24,15,3,8,1,16,1,1,1,84459,3529,7194,6070,203,42,42,89,561262,1874 1888 1858 2210 1846 2260 1946 2026 2138 1858 1932 1876 1946 2026 2138 1858 1884 1876 1870 2130 1822 2030 1822 2014 1980 2006 1934 2162 1934 2126 1902 2110 2148 1996 1822 1998 1822 1982 1790 1966 2156 1982
test_551_aie2_hw_qor,cholesky,2,float,16,8,2,9,0,16,1,1,1,-1,-1,49568,47,114,25,25,35,228855,7680 8512 1952 1632 1952 1632 1952 1632 2016 1632 1824 1632 1856 1632 1872 1632 2000 7824 7904 7888 7872 7952 8000 7920 7984
test_552_aie2_hw_qor,cholesky,2,cfloat,4,132,1,1,1,16,1,1,1,1149891,5,480352,5,15,1,1,3,72152,7824
test_553_aie2_hw_qor,cholesky,2,float,56,3,1,5,1,16,1,1,1,1022476,44,180189,136,44,5,5,9,250547,9344 9328 9120 8848 9328
test_554_aie1_hw_qor,cholesky,1,cfloat,64,3,2,9,1,16,1,1,1,481666,161,50122,241,152,25,25,63,812953,2668 2536 2086 2086 2086 2086 2086 2086 2086 2550 2760 2976 2976 2696 2976 2680 2976 2430 2954 2612 2986 2594 2986 2776 2986
test_555_aie1_hw_qor,cholesky,1,cfloat,32,2,2,2,0,16,1,1,1,47285,145,13199,311,30,6,6,9,102274,3164 2202 2858 2814 2990 2970
test_556_aie1_hw_qor,cholesky,1,cfloat,24,82,6,3,1,16,1,1,1,227975,765,44965,766,418,57,57,119,1898683,2140 1954 1954 2352 2098 2098 2266 2082 2082 2352 2098 2352 2082 2098 2114 2114 2180 2098 2180 2098 2114 1982 2120 2082 1982 1880 1934 2136 1966 2098 1864 2250 2082 2050 1864 1910 2164 2098 2114 2082 1982 1880 2136 1982 2108 2082 2082 1982 2136 2114 1942 2120 2098 1934 1966 1864 1880
test_557_aie2_hw_qor,cholesky,2,cfloat,40,94,5,3,0,16,default,default,default,,,,,,,,,,
test_558_aie22_hw_qor,cholesky,22,float,224,1,2,6,0,16,1,1,0,-1,-1,,,177,18,18,31,1148252,5074 5262 5262 3570 5262 5262 4738 5042 3702 3702 5042 3702 5042 4268 5042 3702 7592 3702
test_559_aie1_hw_qor,cholesky,1,cfloat,16,71,4,4,1,16,1,1,1,142809,626,22641,2677,274,36,36,85,1001332,1794 1906 1938 2124 1906 2034 2082 2320 1874 2050 2050 2250 1938 2034 2132 1880 1880 1938 2034 2132 1826 2050 2354 2178 1840 1876 1934 1840 1924 1934 1872 2144 1942 1840 1876 1934
test_560_aie2_hw_qor,cholesky,2,cfloat,4,435,1,2,0,16,default,default,default,,,,,,,,,,
test_561_aie2_hw_qor,cholesky,2,cfloat,24,301,6,8,1,16,default,default,default,,,,,,,,,,
test_562_aie2_hw_qor,cholesky,2,float,48,3,2,8,1,16,1,1,1,-1,-1,109412,116,109,24,24,29,485696,8688 7952 8880 8208 8832 9616 9616 8832 2768 2544 2944 2944 2912 3552 3536 2896 2368 10320 2368 2368 2368 2368 2368 2368
test_563_aie22_hw_qor,cholesky,22,float,256,2,4,8,0,16,default,default,default,,,,,,,,,,
test_564_aie2_hw_qor,cholesky,2,float,40,1,1,5,1,16,1,1,1,273187,56,35577,56,23,5,5,6,100755,9088 9296 9296 8624 8416
test_565_aie1_hw_qor,cholesky,1,float,80,2,2,7,0,16,1,1,1,445000,307,41860,286,155,21,21,48,716103,2210 2162 2162 3442 2210 2210 2210 2926 3150 3182 2468 3230 3230 3230 2258 2514 3294 2378 3358 3374 3374
test_566_aie22_hw_qor,cholesky,22,cfloat,384,2,6,2,1,16,default,default,default,,,,,,,,,,
test_567_aie2_hw_qor,cholesky,2,cfloat,136,1,2,1,0,16,default,default,default,,,,,,,,,,
test_568_aie2_hw_qor,cholesky,2,float,176,2,2,5,1,16,1,1,1,6244448,36,1104483,52,180,15,15,32,1193276,9376 9360 9584 9584 9584 3248 2368 3472 3248 3472 2368 3472 10336 2368 2368
test_569_aie2_hw_qor,cholesky,2,float,96,4,6,3,1,16,1,1,1,1426372,98,273280,450,305,57,57,106,935673,9952 4336 4336 4336 2528 2384 2608 2608 2608 4432 2848 2384 2608 2608 2608 2608 2896 4336 4336 2528 10160 2528 2608 2608 4432 2848 2528 2608 2608 2608 2896 8640 2528 2608 2608 2896 8560 2528 2608 4432 2848 10160 4336 2528 7904 2896 10224 2848 10160 2528 2528 2608 2896 4432 2848 2528 2528
test_570_aie22_hw_qor,cholesky,22,cfloat,64,13,4,2,1,16,default,default,default,,,,,,,,,,
test_571_aie22_hw_qor,cholesky,22,cfloat,64,10,4,4,1,16,default,default,default,,,,,,,,,,
test_572_aie2_hw_qor,cholesky,2,cfloat,44,2,1,1,1,16,1,1,1,1111951,10,465938,10,19,1,1,3,129112,8848
test_573_aie1_hw_qor,cholesky,1,float,360,1,5,3,1,16,default,default,default,,,,,,,,,,
test_574_aie22_hw_qor,cholesky,22,cfloat,72,4,3,6,0,16,1,1,1,5062520,31,462545,131,343,33,33,79,1892603,5342 4780 4780 4780 5694 4780 5662 4908 9084 5510 5342 5662 4924 4924 4684 4684 4908 5678 5694 9054 4924 4924 5506 4684 4684 4684 8690 4700 5452 5676 5644 5676 5678
test_575_aie1_hw_qor,cholesky,1,cfloat,80,3,4,2,0,16,default,default,default,,,,,,,,,,
test_576_aie2_hw_qor,cholesky,2,cfloat,320,1,4,5,0,16,default,default,default,,,,,,,,,,
test_577_aie22_hw_qor,cholesky,22,cfloat,128,6,4,2,1,16,default,default,default,,,,,,,,,,
test_578_aie22_hw_qor,cholesky,22,float,192,4,4,3,0,16,default,default,default,,,,,,,,,,
test_579_aie1_hw_qor,cholesky,1,float,48,5,3,8,1,16,1,1,1,142097,1477,13001,2598,207,42,42,90,686830,2762 1962 2842 2026 2880 2506 2954 2148 2992 2240 2992 2512 2954 2164 2992 2240 2992 2512 2186 2784 2138 2170 2138 2138 2458 2848 2644 3916 2612 2628 2612 2612 2448 2446 2170 2170 2138 2154 2138 2154 2906 2154
test_580_aie2_hw_qor,cholesky,2,float,480,2,6,9,1,16,default,default,default,,,,,,,,,,
test_581_aie22_hw_qor,cholesky,22,float,576,1,6,1,0,16,default,default,default,,,,,,,,,,
test_582_aie2_hw_qor,cholesky,2,float,32,215,4,10,0,16,default,default,default,,,,,,,,,,
test_583_aie22_hw_qor,cholesky,22,cfloat,80,17,5,8,1,16,default,default,default,,,,,,,,,,
test_584_aie1_hw_qor,cholesky,1,cfloat,28,2,1,1,1,16,1,1,1,58428,77,25325,77,11,1,1,3,55121,2632
test_585_aie2_hw_qor,cholesky,2,float,16,164,2,2,1,16,default,default,default,,,,,,,,,,
test_586_aie1_hw_qor,cholesky,1,float,72,4,3,5,0,16,1,1,1,389142,351,49231,1532,196,27,27,63,735241,2176 3324 3276 2106 2908 3180 3180 2652 2652 2860 3180 3180 2240 2192 3134 2682 2224 2622 2590 3050 3770 2606 3442 2208 2208 2208 2208
test_587_aie2_hw_qor,cholesky,2,float,16,7,1,1,1,16,1,1,1,328414,16,137347,16,7,1,1,2,33303,8432
test_588_aie22_hw_qor,cholesky,22,float,64,46,4,1,1,16,default,default,default,,,,,,,,,,
test_589_aie1_hw_qor,cholesky,1,cfloat,40,53,5,3,0,16,1,1,1,713560,252,195725,338,296,40,40,80,1677296,1994 2726 2770 1994 3212 2010 2010 2250 2250 3212 2250 2250 2532 2250 3244 2492 2000 3212 2250 2250 2532 2250 3244 2492 2000 2770 2010 2010 2532 2000 2250 3244 2492 2010 1832 2314 2492 2330 2610 2000
test_590_aie22_hw_qor,cholesky,22,cfloat,24,2,1,8,1,16,1,1,1,384024,72,30481,139,57,8,8,12,205264,5066 5410 5186 5334 5062 4908 4876 4716
test_591_aie22_hw_qor,cholesky,22,cfloat,8,2,1,5,1,16,1,1,1,62419,20,6583,76,23,5,5,8,35618,4328 4418 4306 4242 4286
test_592_aie2_hw_qor,cholesky,2,cfloat,260,3,5,2,1,16,default,default,default,,,,,,,,,,
test_593_aie1_hw_qor,cholesky,1,float,80,4,5,1,0,16,1,1,1,177345,258,74221,259,90,15,15,29,315597,2896 3378 2954 3378 3378 2360 3378 3378 2360 2954 2312 3378 2954 2360 2330
test_594_aie22_hw_qor,cholesky,22,float,768,1,6,1,1,16,default,default,default,,,,,,,,,,
test_595_aie2_hw_qor,cholesky,2,cfloat,32,14,2,2,1,16,1,1,1,2310196,21,630145,21,84,6,6,12,544544,9248 9248 3184 10272 3184 2464
test_596_aie22_hw_qor,cholesky,22,cfloat,24,5,1,2,1,16,1,1,1,746302,16,177959,16,24,2,2,5,148084,5326 5324
test_597_aie2_hw_qor,cholesky,2,cfloat,40,1,2,2,0,16,1,1,1,273090,20,74615,23,27,6,6,8,86400,9136 9136 3120 3120 10080 2384
test_598_aie22_hw_qor,cholesky,22,cfloat,80,2,2,3,1,16,1,1,1,3791019,15,652638,35,116,9,9,19,660697,4686 5458 4686 5680 8714 5508 5494 5540 5726
test_599_aie2_hw_qor,cholesky,2,cfloat,288,2,6,1,1,16,default,default,default,,,,,,,,,,
test_600_aie2_hw_qor,cholesky,2,cfloat,40,21,5,2,0,16,default,default,default,,,,,,,,,,
test_601_aie2_hw_qor,cholesky,2,cfloat,8,351,2,1,1,16,default,default,default,,,,,,,,,,
test_602_aie22_hw_qor,cholesky,22,cfloat,40,21,5,2,0,16,default,default,default,,,,,,,,,,
test_603_aie2_hw_qor,cholesky,2,float,16,209,2,8,0,16,default,default,default,,,,,,,,,,
test_604_aie1_hw_qor,cholesky,1,float,24,3,1,2,1,16,1,1,1,53072,150,14312,574,12,2,2,4,50850,2020 3082
test_605_aie1_hw_qor,cholesky,1,float,160,3,4,4,1,16,default,default,default,,,,,,,,,,
test_606_aie22_hw_qor,cholesky,22,cfloat,32,9,2,4,1,16,1,1,1,2132837,26,278538,70,117,12,12,27,610380,5150 5136 5202 5280 4624 5118 4624 5216 5038 4624 5168 8626
test_607_aie22_hw_qor,cholesky,22,cfloat,72,2,3,2,1,16,1,1,1,1845727,17,421537,32,104,12,12,20,390864,5476 5540 5454 5506 4780 8938 5454 5506 4924 9064 4684 8714
test_608_aie1_hw_qor,cholesky,1,cfloat,72,5,6,7,0,16,1,1,1,454898,465,41254,3025,567,113,113,230,2076651,2536 3090 2474 3244 2984 3256 2474 2984 3208 2474 2536 3090 2536 3228 3520 2536 3090 2504 3228 3520 2234 2186 2234 1978 3050 2930 2218 2536 3552 2536 2520 2504 2304 3116 2536 3552 2504 2520 2504 2304 3164 2536 3552 2536 2520 2504 3164 2304 3098 2234 2234 2234 2186 2218 2186 2536 2536 2536 2520 2504 3618 2536 2536 2536 2504 2504 3618 2536 2520 3124 2234 2218 2234 2186 2234 2186 2536 2536 2504 2536 3656 2536 2520 2184 3176 2152 2184 2152 2184 2168 2234 2816 2186 3000 3002 2984 3256 3208 2426 2426 2984 2714 2986 2090 2536 3090 2504 3228 3520 2984 2536 3256 3552
test_609_aie22_hw_qor,cholesky,22,cfloat,40,2,1,1,0,16,1,1,1,1035726,9,364379,9,19,1,1,3,107578,5116
test_610_aie22_hw_qor,cholesky,22,float,160,11,5,2,0,16,default,default,default,,,,,,,,,,
test_611_aie1_hw_qor,cholesky,1,cfloat,4,50,1,2,0,16,1,1,1,24744,138,7177,275,12,2,2,4,47522,1748 1702
test_612_aie2_hw_qor,cholesky,2,cfloat,68,1,1,3,0,16,1,1,1,1207056,11,274832,27,28,3,3,6,164744,9104 8864 8848
test_613_aie22_hw_qor,cholesky,22,cfloat,48,2,3,4,1,16,1,1,1,813361,30,105536,137,107,21,21,42,321899,5164 5136 5280 5160 5168 4848 5038 4848 8896 5164 5160 5168 4864 5038 4864 4608 9056 4608 5072 4608 8594
test_614_aie22_hw_qor,cholesky,22,cfloat,32,4,2,2,1,16,1,1,1,698766,19,162192,20,36,6,6,9,176230,5164 5196 5160 5104 4624 8626
test_615_aie22_hw_qor,cholesky,22,float,32,6,1,4,1,16,1,1,1,805636,59,109108,119,40,4,4,9,264908,4334 4516 4450 4484
test_616_aie1_hw_qor,cholesky,1,cfloat,16,7,1,1,0,16,1,1,1,62720,82,27262,82,11,1,1,3,62097,2600
test_617_aie22_hw_qor,cholesky,22,float,32,3,1,8,0,16,1,1,1,422052,147,32077,284,59,8,8,12,259480,4384 4416 4482 4370 4384 4368 4320 4226
test_618_aie22_hw_qor,cholesky,22,float,48,1,1,1,0,16,1,1,1,270109,25,95157,25,11,1,1,2,41779,4670
test_619_aie1_hw_qor,cholesky,1,float,24,6,1,3,0,16,1,1,1,116027,188,22858,668,24,3,3,6,124659,2212 3042 2004
test_620_aie2_hw_qor,cholesky,2,cfloat,120,9,6,7,1,16,default,default,default,,,,,,,,,,
test_621_aie2_hw_qor,cholesky,2,float,120,2,3,3,0,16,1,1,1,2094866,58,412710,63,135,18,18,27,700939,8064 9456 9664 2592 3344 3568 10624 2448 2448 2592 3344 3568 4640 2640 2640 10368 2368 2368
test_622_aie1_hw_qor,cholesky,1,float,40,62,5,2,1,16,1,1,1,331366,816,91049,817,214,25,25,62,1384227,2172 2452 2014 2126 2046 2220 2158 2158 1966 2468 1966 2158 1918 1966 2158 2436 2046 2268 2158 1966 1966 2046 1788 1836 1966
test_623_aie2_hw_qor,cholesky,2,float,336,4,6,10,1,16,default,default,default,,,,,,,,,,
test_624_aie22_hw_qor,cholesky,22,float,32,21,2,3,0,16,1,1,1,1635061,64,264225,64,93,9,9,19,558030,5484 3720 3172 3824 3172 3666 3566 3530 3668
test_625_aie1_hw_qor,cholesky,1,cfloat,112,3,4,2,0,16,1,1,1,519032,124,179565,269,133,20,20,32,663084,2676 2712 2718 2748 3236 2426 3236 3020 2426 2074 2108 2982 2426 3236 2676 2712 2108 2982 2676 2712
test_626_aie22_hw_qor,cholesky,22,float,224,1,2,1,1,16,default,default,default,,,,,,,,,,
